EstablishmentID	InspectionID	EstablishmentName	PlaceName	Address	Address2	City	State	Zip	TypeDescription	Latitude	Longitude	InspectionDate	Score	Grade	NameSearch	Intersection
87706	1063832	SPINELLI'S PIZZERIA	 	4011 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2526000	-85.6511000	2014-11-24 00:00:00	89	C	SPINELLISPIZZERIA	
87706	1069576	SPINELLI'S PIZZERIA	 	4011 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.2526000	-85.6511000	2014-12-16 00:00:00	98	B	SPINELLISPIZZERIA	
87707	1052796	OUR ANGELS CHILD CARE CENTER II	 	6300 W. PAGES LANE		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1309000	-85.8722000	2014-10-13 00:00:00	98	A	OURANGELSCHILDCARECENTERII	
87707	1092342	OUR ANGELS CHILD CARE CENTER II	 	6300 W. PAGES LANE		LOUISVILLE	KY	40258	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1309000	-85.8722000	2015-04-09 00:00:00	100	A	OURANGELSCHILDCARECENTERII	
87774	1099268	SAVE-A-LOT	 	1311 S. SHELBY STREET		LOUISVILLE	KY	40217	PRE-PACKAGED RETAIL	38.2211000	-85.7436000	2015-05-07 00:00:00	85		SAVEALOT	
87774	1100726	SAVE-A-LOT	 	1311 S. SHELBY STREET		LOUISVILLE	KY	40217	PRE-PACKAGED RETAIL	38.2211000	-85.7436000	2015-05-15 00:00:00	92		SAVEALOT	
87808	1045413	CHINA 1	 	11316 MAPLE BROOK DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3012000	-85.5447000	2014-09-16 00:00:00	98	A	CHINA	
87808	1086929	CHINA 1	 	11316 MAPLE BROOK DRIVE		LOUISVILLE	KY	40241	FOOD SERVICE	38.3012000	-85.5447000	2015-03-17 00:00:00	99	A	CHINA	
87810	1031188	DONG PHUONG GROCERY	 	6705 STRAWBERRY LANE		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1595000	-85.7628000	2014-07-29 00:00:00	96	A	DONGPHUONGGROCERY	
87810	1031189	DONG PHUONG GROCERY	 	6705 STRAWBERRY LANE		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1595000	-85.7628000	2014-07-29 00:00:00	97		DONGPHUONGGROCERY	
87810	1074050	DONG PHUONG GROCERY	 	6705 STRAWBERRY LANE		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1595000	-85.7628000	2015-01-09 00:00:00	96	A	DONGPHUONGGROCERY	
87810	1074051	DONG PHUONG GROCERY	 	6705 STRAWBERRY LANE		LOUISVILLE	KY	40214	RETAIL-FOOD  10,000 SQ FT OR LESS	38.1595000	-85.7628000	2015-01-09 00:00:00	100		DONGPHUONGGROCERY	
87813	1064422	SAL'S PIZZA	 	812 LYNDON LANE		LOUISVILLE	KY	40222	OTHER	38.2633000	-85.6087000	2014-11-25 00:00:00	95	A	SALSPIZZA	
87827	1012528	JOCKS SPORTS BAR	 	3423 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE	38.2000000	-85.6238000	2014-05-28 00:00:00	97	A	JOCKSSPORTSBAR	
87827	1066356	JOCKS SPORTS BAR	 	3423 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	FOOD SERVICE	38.2000000	-85.6238000	2014-12-05 00:00:00	99	A	JOCKSSPORTSBAR	
87828	1039525	GARY'S ON SPRING	 	204 S. SPRING STREET		LOUISVILLE	KY	40206	FOOD SERVICE	38.2525000	-85.7196000	2014-08-28 00:00:00	97	A	GARYSONSPRING	
87828	1077272	GARY'S ON SPRING	 	204 S. SPRING STREET		LOUISVILLE	KY	40206	FOOD SERVICE	38.2525000	-85.7196000	2015-01-26 00:00:00	99	A	GARYSONSPRING	
87830	1054478	ASCENSION CHURCH CONCESSION	 	4600 LYNNBROOK DRIVE		LOUISVILLE	KY	40220	FOOD SERVICE	37.2344000	-84.6163000	2014-10-20 00:00:00	97	A	ASCENSIONCHURCHCONCESSION	
87830	1085709	ASCENSION CHURCH CONCESSION	 	4600 LYNNBROOK DRIVE		LOUISVILLE	KY	40220	FOOD SERVICE	37.2344000	-84.6163000	2015-03-12 00:00:00	99	A	ASCENSIONCHURCHCONCESSION	
87832	1052764	ST AUGUSTINE CATHOLIC CHURCH	 	1310 W. BROADWAY		LOUISVILLE	KY	40203	FOOD SERVICE	38.2478000	-85.7735000	2014-10-13 00:00:00	100	A	STAUGUSTINECATHOLICCHURCH	
87898	1045144	SAFAI COFFEE	 	1707 BARDSTOWN ROAD		LOUISVILLE	KY	40205	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2300000	-85.7032000	2014-09-11 00:00:00	95	A	SAFAICOFFEE	
87898	1080206	SAFAI COFFEE	 	1707 BARDSTOWN ROAD		LOUISVILLE	KY	40205	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2300000	-85.7032000	2015-02-09 00:00:00	100	A	SAFAICOFFEE	
87898	1080207	SAFAI COFFEE	 	1707 BARDSTOWN ROAD		LOUISVILLE	KY	40205	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2300000	-85.7032000	2015-02-09 00:00:00	100		SAFAICOFFEE	
87899	1032679	EL SABOR DE CUBA	 	5700 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1389000	-85.6575000	2014-07-31 00:00:00	99	A	ELSABORDECUBA	
87899	1076975	EL SABOR DE CUBA	 	5700 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1389000	-85.6575000	2015-01-23 00:00:00	97	A	ELSABORDECUBA	
87900	1061531	DOWN THE STRETCH CAFE @ MASONIC HOME	 	3503 MOYER CIRCLE		LOUISVILLE	KY	40207	FOOD SERVICE	38.1519000	-85.4130000	2014-11-13 00:00:00	100	A	DOWNTHESTRETCHCAFEMASONICHOME	
87900	1098925	DOWN THE STRETCH CAFE @ MASONIC HOME	 	3503 MOYER CIRCLE		LOUISVILLE	KY	40207	FOOD SERVICE	38.1519000	-85.4130000	2015-05-06 00:00:00	98	A	DOWNTHESTRETCHCAFEMASONICHOME	
87902	1083281	GOOD SHEPHERD CATHOLIC PARISH	 	3511 RUDD AVENUE		LOUISVILLE	KY	40212	FOOD SERVICE	38.2761000	-85.8049000	2015-02-27 00:00:00	95	A	GOODSHEPHERDCATHOLICPARISH	
87913	1078221	WILLINGERS BEER DEPOT	 	225 S. SPRING STREET		LOUISVILLE	KY	40206	PRE-PACKAGED RETAIL	38.1540000	-85.4340000	2015-01-29 00:00:00	95		WILLINGERSBEERDEPOT	
87913	1079008	WILLINGERS BEER DEPOT	 	225 S. SPRING STREET		LOUISVILLE	KY	40206	PRE-PACKAGED RETAIL	38.1540000	-85.4340000	2015-02-03 00:00:00	100		WILLINGERSBEERDEPOT	
87914	1029921	BERRY MARKET	 	1506 BERRY BLVD		LOUISVILLE	KY	40215	PRE-PACKAGED RETAIL	38.1965000	-85.7886000	2014-07-17 00:00:00	98		BERRYMARKET	
87915	1063816	ME GUSTA LATIN KITCHEN & BAR	 	129 W. MAIN STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2563000	-85.7532000	2014-11-24 00:00:00	95	A	MEGUSTALATINKITCHENBAR	
87923	1024816	ANGEL HOUSE CHILD DEVELOPMENT CENTER	 	10407 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1938000	-85.5649000	2014-07-07 00:00:00	100	A	ANGELHOUSECHILDDEVELOPMENTCENTER	
87923	1075459	ANGEL HOUSE CHILD DEVELOPMENT CENTER	 	10407 TAYLORSVILLE ROAD		LOUISVILLE	KY	40299	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1938000	-85.5649000	2015-01-15 00:00:00	98	A	ANGELHOUSECHILDDEVELOPMENTCENTER	
88037	1017223	DAIRY QUEEN	 	4811 NORTON HEALTHCARE BLVD		LOUISVILLE	KY	40241	FOOD SERVICE	38.3121000	-85.5706000	2014-06-11 00:00:00	93	A	DAIRYQUEEN	
88037	1069590	DAIRY QUEEN	 	4811 NORTON HEALTHCARE BLVD		LOUISVILLE	KY	40241	FOOD SERVICE	38.3121000	-85.5706000	2014-12-16 00:00:00	95	A	DAIRYQUEEN	
88042	1022713	DAIRY QUEEN #310	 	2208 GOLDSMITH LANE		LOUISVILLE	KY	40218	FOOD SERVICE	38.2084000	-85.6679000	2014-06-28 00:00:00	80	C	DAIRYQUEEN	
88042	1025392	DAIRY QUEEN #310	 	2208 GOLDSMITH LANE		LOUISVILLE	KY	40218	FOOD SERVICE	38.2084000	-85.6679000	2014-07-08 00:00:00	73	C	DAIRYQUEEN	
88042	1035347	DAIRY QUEEN #310	 	2208 GOLDSMITH LANE		LOUISVILLE	KY	40218	FOOD SERVICE	38.2084000	-85.6679000	2014-08-12 00:00:00	93	B	DAIRYQUEEN	
88042	1063454	DAIRY QUEEN #310	 	2208 GOLDSMITH LANE		LOUISVILLE	KY	40218	FOOD SERVICE	38.2084000	-85.6679000	2014-11-21 00:00:00	91	B	DAIRYQUEEN	
88042	1090742	DAIRY QUEEN #310	 	2208 GOLDSMITH LANE		LOUISVILLE	KY	40218	FOOD SERVICE	38.2084000	-85.6679000	2015-04-02 00:00:00	92	A	DAIRYQUEEN	
88043	1039196	DAIRY QUEEN GRILL & CHILL	 	11699 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.0855007	-85.8794158	2014-08-26 00:00:00	96	A	DAIRYQUEENGRILLCHILL	
88043	1085737	DAIRY QUEEN GRILL & CHILL	 	11699 DIXIE HIGHWAY		LOUISVILLE	KY	40272	FOOD SERVICE	38.0855007	-85.8794158	2015-03-12 00:00:00	97	A	DAIRYQUEENGRILLCHILL	
88044	1046138	DAIRY QUEEN	 	1250 BARDSTOWN ROAD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2347920	-85.7177270	2014-09-18 00:00:00	71	C	DAIRYQUEEN	
88044	1047965	DAIRY QUEEN	 	1250 BARDSTOWN ROAD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2347920	-85.7177270	2014-09-25 00:00:00	94	A	DAIRYQUEEN	
88044	1079921	DAIRY QUEEN	 	1250 BARDSTOWN ROAD		LOUISVILLE	KY	40204	FOOD SERVICE	38.2347920	-85.7177270	2015-02-06 00:00:00	93	A	DAIRYQUEEN	
88045	1038886	DAIRY QUEEN GRILL AND CHILL	 	9080 DIXIE HIGHWAY		LOUISVILLE	KY	40258	FOOD SERVICE	38.1235000	-85.5120000	2014-08-25 00:00:00	89	A	DAIRYQUEENGRILLANDCHILL	
88045	1083048	DAIRY QUEEN GRILL AND CHILL	 	9080 DIXIE HIGHWAY		LOUISVILLE	KY	40258	FOOD SERVICE	38.1235000	-85.5120000	2015-02-26 00:00:00	89	C	DAIRYQUEENGRILLANDCHILL	
88045	1084785	DAIRY QUEEN GRILL AND CHILL	 	9080 DIXIE HIGHWAY		LOUISVILLE	KY	40258	FOOD SERVICE	38.1235000	-85.5120000	2015-03-09 00:00:00	97	A	DAIRYQUEENGRILLANDCHILL	
88047	1056943	DAIRY QUEEN	 	2058 PORTLAND AVENUE		LOUISVILLE	KY	40212	FOOD SERVICE	38.2681000	-85.7821000	2014-10-28 00:00:00	91	A	DAIRYQUEEN	
88047	1084755	DAIRY QUEEN	 	2058 PORTLAND AVENUE		LOUISVILLE	KY	40212	FOOD SERVICE	38.2681000	-85.7821000	2015-03-09 00:00:00	94	A	DAIRYQUEEN	
88048	1013583	PONDEROSA	 	11470 PRESTON HIGHWAY		LOUISVILLE	KY	40229	FOOD SERVICE	38.0830000	-85.6674000	2014-06-02 00:00:00	97	A	PONDEROSA	
88048	1063852	PONDEROSA	 	11470 PRESTON HIGHWAY		LOUISVILLE	KY	40229	FOOD SERVICE	38.0830000	-85.6674000	2014-11-24 00:00:00	94	A	PONDEROSA	
88051	1059528	DAIRY QUEEN #311	 	3221 POPLAR LEVEL ROAD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2112000	-85.7172000	2014-11-07 00:00:00	100	A	DAIRYQUEEN	
88051	1092365	DAIRY QUEEN #311	 	3221 POPLAR LEVEL ROAD		LOUISVILLE	KY	40213	FOOD SERVICE	38.2112000	-85.7172000	2015-04-10 00:00:00	97	A	DAIRYQUEEN	
88054	1016031	DAIRY QUEEN	 	5608 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1384000	-85.6568000	2014-06-09 00:00:00	90	A	DAIRYQUEEN	
88054	1067238	DAIRY QUEEN	 	5608 OUTER LOOP		LOUISVILLE	KY	40219	FOOD SERVICE	38.1384000	-85.6568000	2014-12-08 00:00:00	98	A	DAIRYQUEEN	
88055	1057060	DAIRY QUEEN	 	9515 U.S. HWY. 42		PROSPECT	KY	40059	FOOD SERVICE	38.3430000	-85.6172000	2014-10-27 00:00:00	92	A	DAIRYQUEEN	
88056	1056424	DAIRY QUEEN	 	4902 BROWNSBORO ROAD		LOUISVILLE	KY	40222	FOOD SERVICE	38.2811000	-85.6349000	2014-10-27 00:00:00	95	A	DAIRYQUEEN	
88058	1066325	HOOPS CAFE	 	12101 SYCAMORE STATION PLACE		LOUISVILLE	KY	40299	FOOD SERVICE	38.2201000	-85.5296000	2014-12-04 00:00:00	97	A	HOOPSCAFE	
88059	1075991	BAKE SHOPPE	 	11721 MAIN STREET		LOUISVILLE	KY	40243	FOOD SERVICE	38.2454000	-85.5394000	2015-01-20 00:00:00	100	A	BAKESHOPPE	
88061	1063817	GHYSLAIN ON MARKET	 	721 E. MARKET STREET		LOUISVILLE	KY	40203	FOOD SERVICE	38.2533000	-85.7390000	2014-11-24 00:00:00	97	A	GHYSLAINONMARKET	
88065	1048844	CARE A LOT DAYCARE	 	4701 FEGENBUSH LANE		LOUISVILLE	KY	40228	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1814000	-85.6373000	2014-09-30 00:00:00	100	A	CAREALOTDAYCARE	
88065	1091842	CARE A LOT DAYCARE	 	4701 FEGENBUSH LANE		LOUISVILLE	KY	40228	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1814000	-85.6373000	2015-04-08 00:00:00	100	A	CAREALOTDAYCARE	
88066	1016656	POST-TIME KITCHEN	 	700 CENTRAL AVENUE		LOUISVILLE	KY	40208	FOOD SERVICE	38.2058000	-85.7734000	2014-06-11 00:00:00	93	A	POSTTIMEKITCHEN	
88066	1070555	POST-TIME KITCHEN	 	700 CENTRAL AVENUE		LOUISVILLE	KY	40208	FOOD SERVICE	38.2058000	-85.7734000	2014-12-19 00:00:00	100	A	POSTTIMEKITCHEN	
88068	1054115	NAM-NAM CAFE	 	318 WALLACE AVENUE		LOUISVILLE	KY	40207	FOOD SERVICE	38.2520000	-85.6573000	2014-10-17 00:00:00	95	A	NAMNAMCAFE	
88069	1023692	NAWLINS SNOBALLS	 	5003 CRONIN DRIVE		LOUISVILLE	KY	40241	MOBILE RESTRICTED CONCESSION	38.3099200	-85.5350799	2014-07-01 00:00:00	100		NAWLINSSNOBALLS	
88092	1061152	HIGHLAND PARK CHRISTIAN CHURCH DAYCARE	 	7839 ST ANDREWS CHURCH ROAD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1504000	-85.4930000	2014-11-12 00:00:00	98	A	HIGHLANDPARKCHRISTIANCHURCHDAYCARE	
88092	1095977	HIGHLAND PARK CHRISTIAN CHURCH DAYCARE	 	7839 ST ANDREWS CHURCH ROAD		LOUISVILLE	KY	40214	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1504000	-85.4930000	2015-04-27 00:00:00	100	A	HIGHLANDPARKCHRISTIANCHURCHDAYCARE	
88097	1023855	MARTINS TAVERN	 	1614 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.2269000	-85.7914000	2014-07-02 00:00:00	100	A	MARTINSTAVERN	
88097	1075710	MARTINS TAVERN	 	1614 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE	38.2269000	-85.7914000	2015-01-16 00:00:00	97	A	MARTINSTAVERN	
88153	1027373	DAIRY QUEEN	 	5516 NATIONAL TURNPIKE		LOUISVILLE	KY	40214	FOOD SERVICE	39.1520000	-85.7651000	2014-07-10 00:00:00	95	A	DAIRYQUEEN	
88153	1074074	DAIRY QUEEN	 	5516 NATIONAL TURNPIKE		LOUISVILLE	KY	40214	FOOD SERVICE	39.1520000	-85.7651000	2015-01-09 00:00:00	94	A	DAIRYQUEEN	
88154	1054500	LIU'S GARDEN	 	11517 SHELBYVILLE ROAD		LOUISVILLE	KY	40243	FOOD SERVICE	38.2456000	-85.5427000	2014-10-20 00:00:00	100	A	LIUSGARDEN	
88154	1096279	LIU'S GARDEN	 	11517 SHELBYVILLE ROAD		LOUISVILLE	KY	40243	FOOD SERVICE	38.2456000	-85.5427000	2015-04-27 00:00:00	92	A	LIUSGARDEN	
88156	1051580	HIGHLAND MORNING	 	1416 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2328000	-85.7111000	2014-10-07 00:00:00	99	A	HIGHLANDMORNING	
88156	1090347	HIGHLAND MORNING	 	1416 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2328000	-85.7111000	2015-03-31 00:00:00	90	C	HIGHLANDMORNING	
88156	1092059	HIGHLAND MORNING	 	1416 BARDSTOWN ROAD		LOUISVILLE	KY	40205	FOOD SERVICE	38.2328000	-85.7111000	2015-04-08 00:00:00	98	A	HIGHLANDMORNING	
88158	1022699	BAKE SHOPPE	 	10350 ORMSBY PARK		LOUISVILLE	KY	40223	SUPERMARKET WITH PROCESSING	38.2640000	-85.5648000	2014-06-27 00:00:00	91		BAKESHOPPE	
88161	1064221	PHILLY STATION	 	411 S. 4TH STREET #295		LOUISVILLE	KY	40202	FOOD SERVICE	38.2525000	-85.7572000	2014-11-25 00:00:00	93	A	PHILLYSTATION	
88162	1023892	STARS OF LOUISVILLE	 	600 TERMINAL DRIVE		LOUISVILLE	KY	40209	FOOD SERVICE	38.1907000	-85.7368000	2014-07-03 00:00:00	100	A	STARSOFLOUISVILLE	
88162	1067203	STARS OF LOUISVILLE	 	600 TERMINAL DRIVE		LOUISVILLE	KY	40209	FOOD SERVICE	38.1907000	-85.7368000	2014-12-08 00:00:00	100	A	STARSOFLOUISVILLE	
88163	1020746	BLUEGRASS BURGERS	 	3334 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2539000	-85.6709000	2014-06-23 00:00:00	98	A	BLUEGRASSBURGERS	
88163	1069237	BLUEGRASS BURGERS	 	3334 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2539000	-85.6709000	2014-12-15 00:00:00	100	A	BLUEGRASSBURGERS	
88164	1060052	DRAKE'S	 	3939 SHELBYVILLE ROAD SUITE 101		LOUISVILLE	KY	40207	FOOD SERVICE	38.2529000	-85.6528000	2014-11-10 00:00:00	96	A	DRAKES	
88166	1070737	SPINELLI'S CAFE	 	239 S. 5TH STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2544000	-85.7585000	2014-12-22 00:00:00	73	C	SPINELLISCAFE	
88166	1071557	SPINELLI'S CAFE	 	239 S. 5TH STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2544000	-85.7585000	2014-12-29 00:00:00	90	A	SPINELLISCAFE	
88168	1028228	COALS ARTISAN PIZZA	 	3724 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2533000	-85.3960000	2014-07-17 00:00:00	99	A	COALSARTISANPIZZA	
88168	1078225	COALS ARTISAN PIZZA	 	3724 FRANKFORT AVENUE		LOUISVILLE	KY	40206	FOOD SERVICE	38.2533000	-85.3960000	2015-01-30 00:00:00	100	A	COALSARTISANPIZZA	
88170	1012514	HARVEST RESTAURANT	 	624 E. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2531000	-85.7409000	2014-05-28 00:00:00	96	A	HARVESTRESTAURANT	
88170	1071835	HARVEST RESTAURANT	 	624 E. MARKET STREET		LOUISVILLE	KY	40202	FOOD SERVICE	38.2531000	-85.7409000	2014-12-30 00:00:00	97	A	HARVESTRESTAURANT	
88172	1040439	MIDWEST PETROLEUM LLC	 	3300 ALGONQUIN PARKWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2244000	-85.8093000	2014-09-02 00:00:00	95	A	MIDWESTPETROLEUMLLC	
88172	1040440	MIDWEST PETROLEUM LLC	 	3300 ALGONQUIN PARKWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2244000	-85.8093000	2014-09-02 00:00:00	95		MIDWESTPETROLEUMLLC	
88172	1079612	MIDWEST PETROLEUM LLC	 	3300 ALGONQUIN PARKWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2244000	-85.8093000	2015-02-05 00:00:00	94	A	MIDWESTPETROLEUMLLC	
88172	1079613	MIDWEST PETROLEUM LLC	 	3300 ALGONQUIN PARKWAY		LOUISVILLE	KY	40211	RETAIL-FOOD  10,000 SQ FT OR LESS	38.2244000	-85.8093000	2015-02-05 00:00:00	90		MIDWESTPETROLEUMLLC	
88173	1018041	EL NOPAL	 	12418 LAGRANGE ROAD #120		LOUISVILLE	KY	40245	FOOD SERVICE	38.2897320	-85.5092600	2014-06-13 00:00:00	98	A	ELNOPAL	
88173	1066720	EL NOPAL	 	12418 LAGRANGE ROAD #120		LOUISVILLE	KY	40245	FOOD SERVICE	38.2897320	-85.5092600	2014-12-05 00:00:00	96	A	ELNOPAL	
88174	1068457	LITTLE BLESSINGS CHILD DEVELOPMENT CENTER	 	502 WINKLER AVENUE		LOUISVILLE	KY	40208	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2103000	-85.7666000	2014-12-10 00:00:00	94	A	LITTLEBLESSINGSCHILDDEVELOPMENTCENTER	
88192	1064814	DICKIE DOGS II	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2014-11-26 00:00:00	100		DICKIEDOGSII	
88192	1064817	DICKIE DOGS II	 	MOBILE FOOD UNIT		LOUISVILLE	KY	40202	SELF-CONTAINED MOBILE FOOD UNITS	38.2526647	-85.7584557	2014-11-26 00:00:00	100		DICKIEDOGSII	
88193	1062373	CROWN OF JEWELS ACADEMY	 	4930 POPLAR LEVEL ROAD		LOUISVILLE	KY	40219	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.1622000	-85.6825000	2014-11-19 00:00:00	100	A	CROWNOFJEWELSACADEMY	
88196	1027289	BRECKENRIDGE INN	 	2800 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	CATERERS	38.2253000	-85.6321000	2014-07-11 00:00:00	97	A	BRECKENRIDGEINN	
88196	1078691	BRECKENRIDGE INN	 	2800 BRECKENRIDGE LANE		LOUISVILLE	KY	40220	CATERERS	38.2253000	-85.6321000	2015-01-30 00:00:00	97	A	BRECKENRIDGEINN	
88197	1045711	ANNIE'S PIZZA	 	4771 CANE RUN ROAD		LOUISVILLE	KY	40216	FOOD SERVICE	38.1847000	-85.8547000	2014-09-17 00:00:00	99	A	ANNIESPIZZA	
88197	1084076	ANNIE'S PIZZA	 	4771 CANE RUN ROAD		LOUISVILLE	KY	40216	FOOD SERVICE	38.1847000	-85.8547000	2015-03-04 00:00:00	98	A	ANNIESPIZZA	
88208	1025797	BORROMEOS	 	8607 SMYRNA PARKWAY, SUITE 101		LOUISVILLE	KY	40228	FOOD SERVICE	38.1237000	-85.6431000	2014-07-09 00:00:00	100	A	BORROMEOS	
88208	1074407	BORROMEOS	 	8607 SMYRNA PARKWAY, SUITE 101		LOUISVILLE	KY	40228	FOOD SERVICE	38.1237000	-85.6431000	2015-01-12 00:00:00	95	A	BORROMEOS	
88210	1014102	THE PARKWAY PITSTOP	 	4501 GREENWOOD AVENUE		LOUISVILLE	KY	40211	PRE-PACKAGED RETAIL	38.1436000	-85.8397000	2014-06-03 00:00:00	99		THEPARKWAYPITSTOP	
88210	1054873	THE PARKWAY PITSTOP	 	4501 GREENWOOD AVENUE		LOUISVILLE	KY	40211	PRE-PACKAGED RETAIL	38.1436000	-85.8397000	2014-10-21 00:00:00	100		THEPARKWAYPITSTOP	
88210	1096283	THE PARKWAY PITSTOP	 	4501 GREENWOOD AVENUE		LOUISVILLE	KY	40211	PRE-PACKAGED RETAIL	38.1436000	-85.8397000	2015-04-27 00:00:00	97		THEPARKWAYPITSTOP	
88211	1038286	HEINE BROTHERS	 	822 EASTERN PARKWAY		LOUISVILLE	KY	40217	FOOD SERVICE	38.2152000	-85.7419000	2014-08-22 00:00:00	100	A	HEINEBROTHERS	
88211	1072927	HEINE BROTHERS	 	822 EASTERN PARKWAY		LOUISVILLE	KY	40217	FOOD SERVICE	38.2152000	-85.7419000	2015-01-06 00:00:00	100	A	HEINEBROTHERS	
88212	1056893	NUR ISLAMIC SCHOOL	 	6500 SIX MILE LANE		LOUISVILLE	KY	40218	SCHOOL CAFETERIA OR FOOD SERVICE	38.1978000	-85.6339000	2014-10-27 00:00:00	96	A	NURISLAMICSCHOOL	
88212	1082356	NUR ISLAMIC SCHOOL	 	6500 SIX MILE LANE		LOUISVILLE	KY	40218	SCHOOL CAFETERIA OR FOOD SERVICE	38.1978000	-85.6339000	2015-02-24 00:00:00	98	A	NURISLAMICSCHOOL	
88214	1061455	AUNTIE ANNE'S	 	5000 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.1500000	-85.3750000	2014-11-13 00:00:00	99	A	AUNTIEANNES	
88214	1101485	AUNTIE ANNE'S	 	5000 SHELBYVILLE ROAD		LOUISVILLE	KY	40207	FOOD SERVICE	38.1500000	-85.3750000	2015-05-12 00:00:00	96	A	AUNTIEANNES	
88266	1032456	CAST IRON STEAK HOUSE	 	6325 UPPER RIVER ROAD		HARRODS CREEK	KY	40027	FOOD SERVICE	38.3279000	-85.6355000	2014-07-31 00:00:00	93	A	CASTIRONSTEAKHOUSE	
88266	1076367	CAST IRON STEAK HOUSE	 	6325 UPPER RIVER ROAD		HARRODS CREEK	KY	40027	FOOD SERVICE	38.3279000	-85.6355000	2015-01-21 00:00:00	97	A	CASTIRONSTEAKHOUSE	
88269	1046433	BRIGHT BEGINNINGS LEARNING CENTER	 	2603 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2121000	-85.7966000	2014-09-19 00:00:00	98	A	BRIGHTBEGINNINGSLEARNINGCENTER	
88269	1081542	BRIGHT BEGINNINGS LEARNING CENTER	 	2603 DIXIE HIGHWAY		LOUISVILLE	KY	40216	FOOD SERVICE (DAY CARE / CHILD CARE CENTER	38.2121000	-85.7966000	2015-02-19 00:00:00	100	A	BRIGHTBEGINNINGSLEARNINGCENTER	
88273	1028683	DAIRY QUEEN	 	400 FAIRDALE ROAD		FAIRDALE	KY	40118	FOOD SERVICE	38.1050000	-85.7586000	2014-07-18 00:00:00	98	A	DAIRYQUEEN	
88273	1076664	DAIRY QUEEN	 	400 FAIRDALE ROAD		FAIRDALE	KY	40118	FOOD SERVICE	38.1050000	-85.7586000	2015-01-22 00:00:00	97	A	DAIRYQUEEN	
